LIST_ENTRPS,LIST_REGION,high_voltage
포르쉐,광주광역시,0
포르쉐,대구광역시,1
포르쉐,대전광역시,0
포르쉐,서울특별시,0
포르쉐,부산광역시,0
포르쉐,경기도,1
포르쉐,서울특별시,0
포르쉐,서울특별시,0
포르쉐,경기도,1
포르쉐,서울특별시,0
포르쉐,인천광역시,0
포르쉐,경기도,1
포르쉐,제주특별자치도,0
포르쉐,경상남도,0
